source_repo,source_commit,path,category,review_phase,priority,review_status,assimilation_decision,pqts_target,license_boundary,size_bytes,line_count,sha256,notes
freqtrade/freqtrade,e00a1fd28c03,config_examples/config_freqai.example.json,repo_metadata,P0,high,unreviewed,pending,docs/assimilation + dependency policy,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2382,91,472fab612e0f8f1e68d30d2a9a613f98230cf9af80e8d6b375632dde36535538,"Start here to understand scope, license, install surface, and config idioms."
freqtrade/freqtrade,e00a1fd28c03,config_examples/config_full.example.json,repo_metadata,P0,high,unreviewed,pending,docs/assimilation + dependency policy,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6072,218,9755463d9f6067ff572e77d9a6ffa57ece9418d0b3a66054f96c26856c20000f,"Start here to understand scope, license, install surface, and config idioms."
freqtrade/freqtrade,e00a1fd28c03,config_examples/config_kraken.example.json,repo_metadata,P0,high,unreviewed,pending,docs/assimilation + dependency policy,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2253,90,fa208978978fc9462f5792b4990e6b5f67b7d0af255492ea292e465c49f3dc0b,"Start here to understand scope, license, install surface, and config idioms."
freqtrade/freqtrade,e00a1fd28c03,pyproject.toml,repo_metadata,P0,high,unreviewed,pending,docs/assimilation + dependency policy,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,7710,321,f2bea2127a0faee54793631a426601933545df4d346ec8086745a065e2d1917d,"Start here to understand scope, license, install surface, and config idioms."
freqtrade/freqtrade,e00a1fd28c03,requirements-dev.txt,repo_metadata,P0,high,unreviewed,pending,docs/assimilation + dependency policy,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,856,36,ff6b3f62276aa37144be118061de3b6681c6178a9f404eb38de4bbf0a0c89795,"Start here to understand scope, license, install surface, and config idioms."
freqtrade/freqtrade,e00a1fd28c03,requirements-freqai-rl.txt,repo_metadata,P0,high,unreviewed,pending,docs/assimilation + dependency policy,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,493,11,d088f6336f2f6bb20b87503b35229e83ebe2f74246fed263dc675f469e0377e8,"Start here to understand scope, license, install surface, and config idioms."
freqtrade/freqtrade,e00a1fd28c03,requirements-freqai.txt,repo_metadata,P0,high,unreviewed,pending,docs/assimilation + dependency policy,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,213,11,12789916a0d12afe028bc006d47b58adb3dce488780777b564aa7f0e8e792cf1,"Start here to understand scope, license, install surface, and config idioms."
freqtrade/freqtrade,e00a1fd28c03,requirements-hyperopt.txt,repo_metadata,P0,high,unreviewed,pending,docs/assimilation + dependency policy,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,167,9,1b6662e099965c5c21d5b8e6837acbde2d672e356c8a12106c8ba7e29cea40a6,"Start here to understand scope, license, install surface, and config idioms."
freqtrade/freqtrade,e00a1fd28c03,requirements-plot.txt,repo_metadata,P0,high,unreviewed,pending,docs/assimilation + dependency policy,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,78,4,a82adc979c3d449efcd3f3e411b483f3fb5f8757f14cdf52d8fb5f3e33af62a2,"Start here to understand scope, license, install surface, and config idioms."
freqtrade/freqtrade,e00a1fd28c03,requirements.txt,repo_metadata,P0,high,unreviewed,pending,docs/assimilation + dependency policy,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1046,62,9c47f973168c9f46a2153550e7e196d456c3d6fbf6c054e37c97f5bb54a885f5,"Start here to understand scope, license, install surface, and config idioms."
freqtrade/freqtrade,e00a1fd28c03,docs/leverage.md,risk_protection,P0,high,unreviewed,pending,src/risk + src/execution/risk_aware_router.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,9357,145,694b5977f9b7c2c6212b678935ede5f6784a93335642e635537c91e6d09908a1,Map concepts only; PQTS router and kill-switches remain non-bypassable.
freqtrade/freqtrade,e00a1fd28c03,docs/stoploss.md,risk_protection,P0,high,unreviewed,pending,src/risk + src/execution/risk_aware_router.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,14352,273,427c72d78c1f6efff6cb0de3bffe045b447e4cf6044d87604509e68f4fd59958,Map concepts only; PQTS router and kill-switches remain non-bypassable.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/leverage/__init__.py,risk_protection,P0,high,unreviewed,pending,src/risk + src/execution/risk_aware_router.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,63,1,627a2d0ecb35afff710da70728faf7155f7216ad821abacbec31542491007c06,Map concepts only; PQTS router and kill-switches remain non-bypassable.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/leverage/interest.py,risk_protection,P0,high,unreviewed,pending,src/risk + src/execution/risk_aware_router.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1245,36,8c3ee4a7934fa48a1e8c71379c78dcaf40d7614b5545d7a38430e69b5fba8c8c,Map concepts only; PQTS router and kill-switches remain non-bypassable.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/leverage/liquidation_price.py,risk_protection,P0,high,unreviewed,pending,src/risk + src/execution/risk_aware_router.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2519,69,fc51e207f5b07ec164d9908d65ac48da0a54e3c4e91e9511f50309171ef7ec57,Map concepts only; PQTS router and kill-switches remain non-bypassable.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/protections/__init__.py,risk_protection,P0,high,unreviewed,pending,src/risk + src/execution/risk_aware_router.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,105,2,4f454d12dbbd1a0e8c0f11218ad001f08c77241542f5e06e524cb1a752240f69,Map concepts only; PQTS router and kill-switches remain non-bypassable.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/protections/cooldown_period.py,risk_protection,P0,high,unreviewed,pending,src/risk + src/execution/risk_aware_router.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2730,76,8acf821c89ed97cc9113659e3ec9dac9665e051d36970625fae6014aaa317b7b,Map concepts only; PQTS router and kill-switches remain non-bypassable.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/protections/iprotection.py,risk_protection,P0,high,unreviewed,pending,src/risk + src/execution/risk_aware_router.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,5139,143,80d6beb7e50db63ed1d8e300193032335b7b2d75da9a6597d4001b923a66704d,Map concepts only; PQTS router and kill-switches remain non-bypassable.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/protections/low_profit_pairs.py,risk_protection,P0,high,unreviewed,pending,src/risk + src/execution/risk_aware_router.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3705,104,c80e8a8db59140f71fe97adf3755c5a4125dca9235c83cc57e7c3d0bcae862ed,Map concepts only; PQTS router and kill-switches remain non-bypassable.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/protections/max_drawdown_protection.py,risk_protection,P0,high,unreviewed,pending,src/risk + src/execution/risk_aware_router.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,5095,133,614328466e2e90e3dc57dff909e18e7f87bc817cef5ac9b9d1d89ef94b1cccc7,Map concepts only; PQTS router and kill-switches remain non-bypassable.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/plugins/protections/stoploss_guard.py,risk_protection,P0,high,unreviewed,pending,src/risk + src/execution/risk_aware_router.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,3943,111,db3adae62104271ad8a70773d45715718a547cb6447b4b82353b01a54af1ce66,Map concepts only; PQTS router and kill-switches remain non-bypassable.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/wallets.py,risk_protection,P0,high,unreviewed,pending,src/risk + src/execution/risk_aware_router.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,20329,515,182eee132be9ddd5c66439a8de5c36a3e7421a157469da3c970d01285156ad46,Map concepts only; PQTS router and kill-switches remain non-bypassable.
freqtrade/freqtrade,e00a1fd28c03,docs/strategy-101.md,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,12542,203,977ffab70c09466b82f8e6ec3c71eafe0be7ac92f359bb77c28d9090fc1f11e0,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,docs/strategy-advanced.md,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,15327,352,acd86554bebcd983df57167e2559b7a7682341d5aeb5d6a184540f775becd7ef,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,docs/strategy-callbacks.md,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,69047,1408,70f9677e647809998c9e80a3a9f441e43f7f4d36662db74027a9d9c9239b9246,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,docs/strategy-customization.md,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,60106,1217,0ff2bf4f33056290f231fe25d8a7c603d8c5629702f3b9d615a4ede9a3285ef1,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,docs/strategy_analysis_example.md,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,8339,281,3c3213e747a5b964543ae6f2b03af078fc46de91ce2f69791721c43a225549c1,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,docs/strategy_migration.md,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,32749,814,c5a1ef833272cc97e1ddf3ae11d6dae031af63d0b53e56fb64231b94b078af1b,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/strategy/__init__.py,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1233,49,cef6416573eb3f2054fdb8ef4509540744aee4994fc1e4b4c8fec33d96aae473,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/strategy/hyper.py,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,7377,190,3a223ccf730fa3616370656e4d48c07e6245292e91265f49a90b5eeb7e0f756d,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/strategy/informative_decorator.py,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,6288,174,1aa9107ebf4afdfea29214285f42172db4aa026b73c80abd50f65b38237f3dcd,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/strategy/interface.py,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,80204,1886,93ddb2f5579acd7a20d489174ffb68cd191428ff996d291b33be81d97fa9bf66,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/strategy/parameters.py,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,13719,389,035d396354cdef4221fa3bf4145dcee2524583f1466f875f87d307efc855e442,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/strategy/strategy_helper.py,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,8034,185,46a15179738d83a39148ac96f5ee2f2d50c4514332d059c4458a9d7d3d0e4812,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/strategy/strategy_validation.py,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,1721,42,30f47b383a8e6d79bdc4ae794447c2544fde373001d6175af2d259ac0f850238,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/strategy/strategy_wrapper.py,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,2345,63,d88df604b425cd983acb4bc15c7c82fd63a0dafdb4cdfafd195d85c82fc39ca6,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/strategy/strategyupdater.py,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,10804,277,d993f8c4429d03e8867aab8550ad207875872d791152a2a43a1d7e2e7398de86,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
freqtrade/freqtrade,e00a1fd28c03,freqtrade/templates/FreqaiExampleHybridStrategy.py,strategy_interface,P0,high,unreviewed,pending,src/research/strategy_studio.py + src/research/ai_agent.py,GPL-3.0 study-only: do not copy source into PQTS without explicit license decision.,12807,320,5fbbccd3431429ec5f86fc367b669d1cabb946e6ca79d051684923c83a1d90db,Study strategy API contracts and parameter ergonomics; reimplement ideas PQTS-native.
